2013-00001056,"May 31, 2013 at 11:40:24 AM","May 30, 2013 at 5:00:00 PM","May 31, 2013 at 11:40:00 AM",2305 SHERIDAN RD,Bobb Hall,Property Lost,,Open
2013-00001057,"May 31, 2013 at 12:32:38 PM","May 29, 2013 at 4:00:00 PM","May 30, 2013 at 1:00:00 PM",1999 CAMPUS DR,Norris Center,Theft,Theft $500 and Under,Open
2013-00001058,"May 31, 2013 at 4:27:00 PM","May 31, 2013 at 4:20:00 PM","May 31, 2013 at 4:40:00 PM",2145 SHERIDAN RD,Technological Institute,Public Service,,Closed
2013-00001060,"May 31, 2013 at 6:59:31 PM","May 31, 2013 at 5:38:00 PM","May 31, 2013 at 6:45:00 PM",1454 ELMWOOD AVE,,Service to Other Agency,,Closed
2013-00001062,Jun  1 2013 12:13:50:000AM,Jun  1 2013 12:13:00:000AM,Jun  1 2013 12:20:00:000AM,2000 SHERIDAN RD,,Public Contact,,Closed
2013-00001063,Jun  1 2013 07:54:34:000AM,Jun  1 2013 07:44:00:000AM,Jun  1 2013 07:58:00:000AM,2060 RIDGE AVE,,Service to Other Agency,,Closed
2013-00001064,Jun  1 2013 11:52:47:000AM,Jun  1 2013 11:48:00:000AM,Jun  1 2013 12:06:00:000PM,1865 SHERMAN AVE,,Public Service,Illegal Consumption by Minor,Referred
2013-00001068,Jun  1 2013 12:19:24:000PM,Jun  1 2013 12:10:00:000PM,Jun  1 2013 12:15:00:000PM,2115 MAPLE AVE,,Service to Other Agency,,Closed
2013-00001071,Jun  1 2013 12:48:39:000PM,Jun  1 2013 12:47:00:000PM,Jun  1 2013 01:00:00:000PM,633 EMERSON ST,,"Accident, personal injury",,Closed
2013-00001073,Jun  1 2013 01:21:29:000PM,Jun  1 2013 01:20:00:000PM,Jun  1 2013 01:30:00:000PM,717 EMERSON ST,,Public Service,Illegal Consumption by Minor,Referred
2013-00001076,Jun  1 2013 02:06:24:000PM,Jun  1 2013 02:06:00:000PM,Jun  1 2013 02:15:00:000PM, FOSTER ST,,Public Service,,Closed
2013-00001077,Jun  1 2013 02:12:22:000PM,Jun  1 2013 02:14:00:000PM,Jun  1 2013 02:28:00:000PM,909 HAMLIN ST,,Service to Other Agency,,Closed
2013-00001079,Jun  1 2013 02:27:43:000PM,Jun  1 2013 02:15:00:000PM,Jun  1 2013 02:25:00:000PM, FOSTER ST,,Public Service,,Closed
2013-00001080,Jun  1 2013 02:36:39:000PM,Jun  1 2013 02:26:00:000PM,Jun  1 2013 02:36:00:000PM,2115 MAPLE AVE,,Public Contact,,Closed
2013-00001081,Jun  1 2013 02:40:52:000PM,Jun  1 2013 02:42:00:000PM,Jun  1 2013 02:52:00:000PM,831 HAMLIN ST,,Service to Other Agency,,Closed
2013-00001083,Jun  1 2013 03:10:08:000PM,Jun  1 2013 03:09:00:000PM,Jun  1 2013 03:22:00:000PM,2021 SHERIDAN RD,,Public Service,Illegal Consumption by Minor,Closed
2013-00001084,Jun  1 2013 03:17:07:000PM,Jun  1 2013 03:13:00:000PM,Jun  1 2013 03:25:00:000PM,1630 CHICAGO AVE,,Public Service,,Closed
2013-00001087,Jun  1 2013 03:31:35:000PM,Jun  1 2013 03:32:00:000PM,Jun  1 2013 03:40:00:000PM,2221 CAMPUS DR,,Public Service,,Referred
2013-00001088,Jun  1 2013 03:53:36:000PM,Jun  1 2013 03:48:00:000PM,Jun  1 2013 03:55:00:000PM, 2100 BLOCK CAMPUS DR ,,Public Service,,Closed
2013-00001089,Jun  1 2013 04:06:30:000PM,Jun  1 2013 04:05:00:000PM,Jun  1 2013 04:15:00:000PM,1999 CAMPUS DR,,Public Service,Illegal Consumption by Minor,Referred
2013-00001090,Jun  1 2013 04:14:55:000PM,Jun  1 2013 05:15:00:000PM,Jun  1 2013 05:20:00:000PM, SIMPSON / GREEN BAY ,,Public Service,,Closed
2013-00001093,Jun  1 2013 04:52:41:000PM,Jun  1 2013 04:55:00:000PM,Jun  1 2013 05:05:00:000PM,1850 SHERMAN AVE,,Service to Other Agency,,Closed
2013-00001096,Jun  1 2013 05:17:00:000PM,Jun  1 2013 05:13:00:000PM,Jun  1 2013 05:20:00:000PM,640 EMERSON ST,,Public Service,Illegal Consumption by Minor,Referred
2013-00001098,Jun  1 2013 06:26:36:000PM,Jun  1 2013 06:03:00:000PM,Jun  1 2013 06:15:00:000PM,910 SIMPSON ST,,Service to Other Agency,,Closed
2013-00001099,Jun  1 2013 06:39:27:000PM,Jun  1 2013 06:38:00:000PM,Jun  1 2013 06:38:00:000PM,816 SIMPSON ST,,Disorderly Conduct,Minor in Possession Purchase/Accept,Closed
2013-00001099,Jun  1 2013 06:39:27:000PM,Jun  1 2013 06:38:00:000PM,Jun  1 2013 06:38:00:000PM,816 SIMPSON ST,,Disorderly Conduct,D.C. Resists or Obstructs the Performance of the Police,Closed
2013-00001099,Jun  1 2013 06:39:27:000PM,Jun  1 2013 06:38:00:000PM,Jun  1 2013 06:38:00:000PM,816 SIMPSON ST,,Disorderly Conduct,Littering on Any Public Property or Way,Closed
2013-00001101,Jun  1 2013 08:48:53:000PM,Jun  1 2013 08:36:00:000PM,Jun  1 2013 08:50:00:000PM,2305 SHERIDAN RD,,Public Service,,Closed
2013-00001104,Jun  1 2013 09:04:27:000PM,Jun  1 2013 07:30:00:000PM,Jun  1 2013 07:30:00:000PM,720 UNIVERSITY PL,,Damage property,,Closed
2013-00001105,Jun  1 2013 09:15:46:000PM,Jun  1 2013 09:10:00:000PM,Jun  1 2013 09:25:00:000PM,2220 CAMPUS DR,,Suspicious Circumstances,,Closed
2013-00001107,Jun  1 2013 09:47:00:000PM,Jun  1 2013 09:30:00:000PM,Jun  1 2013 09:45:00:000PM,2169 CAMPUS DR,,Obstructing police,"Resist, Obstruct, Disarm an Officer",Open
2013-00001108,Jun  1 2013 09:48:00:000PM,Jun  1 2013 09:32:00:000PM,Jun  1 2013 10:04:00:000PM,2169 CAMPUS DR,,Battery,Battery,Closed
2013-00001111,Jun  1 2013 11:11:52:000PM,Jun  1 2013 11:11:00:000PM,Jun  2 2013 01:51:00:000AM,2245 SHERIDAN RD,,Theft,"Resist, Obstruct, Disarm an Officer",Open
2013-00001117,Jun  2 2013 02:46:20:000PM,Jun  1 2013 07:30:00:000PM,Jun  2 2013 12:00:00:000AM,1855 SHERIDAN RD,,Burglary,Burglary,Open
2013-00001118,Jun  2 2013 04:31:12:000PM,Jun  2 2013 04:25:00:000PM,Jun  2 2013 04:30:00:000PM,2705 ASHLAND AVE,,"Accident, personal injury",,Closed
2013-00001120,Jun  3 2013 10:23:53:000AM,Jun  3 2013 10:23:00:000AM,Jun  3 2013 10:35:00:000AM,1949 CAMPUS DR,,Public Service,,Closed
2013-00001123,Jun  3 2013 07:40:04:000PM,Jun  3 2013 07:12:00:000PM,Jun  3 2013 07:30:00:000PM,810 SIMPSON ST,,Service to Other Agency,,Referred to Evanston PD
2013-00001124,Jun  3 2013 07:40:54:000PM,Jun  1 2013 01:00:00:000PM,Jun  1 2013 01:10:00:000PM, 2200 BLOCK OF CAMPUS DR ,,Property Lost,,Closed
2013-00001125,Jun  3 2013 11:32:02:000PM,Jun  3 2013 11:11:00:000PM,Jun  3 2013 11:40:00:000PM,640 LINCOLN ST,,Damage property,Criminal Damage to Property,Closed
2013-00001126,Jun  4 2013 12:33:55:000AM,Jun  3 2013 11:58:00:000PM,Jun  4 2013 12:40:00:000AM, SHERIDAN RD,,Public Contact,,Closed
2013-00001128,Jun  4 2013 02:58:44:000PM,Jun  4 2013 02:58:00:000PM,Jun  4 2013 03:30:00:000PM,633 EMERSON ST,,Public Service,,Closed
2013-00001131,Jun  4 2013 10:45:28:000PM,Jun  4 2013 10:45:00:000PM,Jun  4 2013 11:35:00:000PM,2220 CAMPUS DR,,Security Building,,Closed
2013-00001133,Jun  5 2013 03:14:28:000AM,Jun  5 2013 03:12:00:000AM,Jun  5 2013 03:31:00:000AM,2245 SHERIDAN RD,,Trespass,Illegal Consumption by Minor,Referred
2013-00001133,Jun  5 2013 03:14:28:000AM,Jun  5 2013 03:12:00:000AM,Jun  5 2013 03:31:00:000AM,2245 SHERIDAN RD,,Trespass,Criminal Trespass to Residence,Referred
2013-00001134,Jun  5 2013 09:34:48:000AM,Jan  1 2013 05:00:00:000PM,Jun  5 2013 09:34:00:000AM,647 UNIVERSITY PL,,Harassment,Harrassment through electronic communications,Open
2013-00001137,Jun  5 2013 12:31:02:000PM,Jun  5 2013 11:42:00:000AM,Jun  5 2013 12:00:00:000PM,601 UNIVERSITY PL,,Public Contact,Fraudulent Identification-no person shall carry or use,Closed
2013-00001139,Jun  5 2013 03:03:41:000PM,May 31 2013 02:30:00:000PM,Jun  4 2013 10:30:00:000AM,1970 CAMPUS DR,,Burglary,Theft Over $500,Open
2013-00001139,Jun  5 2013 03:03:41:000PM,May 31 2013 02:30:00:000PM,Jun  4 2013 10:30:00:000AM,1970 CAMPUS DR,,Burglary,Burglary,Open
2013-00001140,Jun  5 2013 05:03:00:000PM,Jun  3 2013 09:00:00:000AM,Jun  5 2013 04:40:00:000PM, 2220 CAMPUS DR ,,Theft,Theft Over $500,Closed
2013-00001142,Jun  5 2013 06:42:00:000PM,Jun  5 2013 06:25:00:000PM,Jun  5 2013 06:31:00:000PM, 2220 CAMPUS DR ,,Security Building,,Closed
2013-00001143,Jun  5 2013 10:49:42:000PM,Jun  5 2013 10:49:00:000PM,Jun  5 2013 10:55:00:000PM,633 EMERSON ST,,Public Service,,Closed
2013-00001149,Jun  6 2013 04:24:37:000PM,Jun  6 2013 02:15:00:000PM,Jun  6 2013 03:40:00:000PM, 1847 CAMPUS DR ,,Theft,Theft $500 and Under,Referred
2013-00001150,Jun  6 2013 10:18:04:000PM,Jun  6 2013 10:18:00:000PM,Jun  6 2013 10:20:00:000PM,2220 CAMPUS DR,,Security Building,,Closed
2013-00001151,Jun  7 2013 12:19:17:000AM,Jun  7 2013 12:03:00:000AM,Jun  7 2013 12:19:00:000AM, CHICAGO AVE / WASHINGTON ST ,,Service to Other Agency,,Closed
2013-00001152,Jun  7 2013 02:49:36:000AM,Jun  7 2013 02:15:00:000AM,Jun  7 2013 02:30:00:000AM,600 UNIVERSITY PL,,Public Contact,,Closed
2013-00001153,Jun  7 2013 03:11:53:000AM,Jun  7 2013 03:11:00:000AM,Jun  7 2013 03:36:00:000AM,1740 ORRINGTON AVE,,Service to Other Agency,,Closed
2013-00001155,Jun  7 2013 08:54:37:000AM,Jun  7 2013 03:00:00:000AM,Jun  7 2013 08:00:00:000AM,1970 CAMPUS DR,,Theft,Theft $500 and Under,Open
2013-00001157,Jun  7 2013 04:51:10:000PM,Jun  7 2013 03:30:00:000PM,Jun  7 2013 04:30:00:000PM,2700 ASHLAND AVE,,Public Service,,Closed
2013-00001158,Jun  7 2013 08:03:43:000PM,Jun  7 2013 08:01:00:000PM,Jun  7 2013 08:15:00:000PM,2400 CHURCH ST,,Service to Other Agency,,Closed
2013-00001160,Jun  7 2013 10:45:40:000PM,Jun  7 2013 10:45:00:000PM,Jun  7 2013 10:50:00:000PM, LAKE ST,,Service to Other Agency,,Closed
2013-00001159,Jun  7 2013 10:45:40:000PM,Jun  7 2013 09:20:00:000PM,Jun  7 2013 09:35:00:000PM,619 UNIVERSITY PL,,Theft,Theft $500 and Under,Referred
2013-00001161,Jun  8 2013 02:27:17:000AM,Jun  7 2013 11:30:00:000PM,Jun  8 2013 02:27:00:000AM,1915 MAPLE AVE,,Property Lost,,Closed
2013-00001162,Jun  8 2013 03:39:10:000AM,Jun  8 2013 03:28:00:000AM,Jun  8 2013 03:45:00:000AM,825 NOYES ST,,Public Service,Illegal Consumption by Minor,Referred
2013-00001163,Jun  8 2013 03:43:59:000AM,Jun  8 2013 03:37:00:000AM,Jun  8 2013 03:45:00:000AM,626 EMERSON ST,,Drunkeness,Drunkenness,Referred
2013-00001164,Jun  8 2013 11:04:31:000AM,Jun  8 2013 10:35:00:000AM,Jun  8 2013 10:35:00:000AM,1819 HINMAN AVE,,Public Contact,,Closed
2013-00001165,Jun  8 2013 11:23:55:000AM,Jun  8 2013 11:09:00:000AM,Jun  8 2013 11:30:00:000AM,1927 ORRINGTON AVE,,Property Damage,Criminal Damage to a Building (Not HIs/Her Own) ,Open
2013-00001165,Jun  8 2013 11:23:55:000AM,Jun  8 2013 11:09:00:000AM,Jun  8 2013 11:30:00:000AM,1927 ORRINGTON AVE,,Property Damage,Criminal Damage to Property,Open
2013-00001167,Jun  9 2013 02:02:25:000AM,Jun  9 2013 01:53:00:000AM,Jun  9 2013 02:15:00:000AM, GROVE ST,,Public Service,,Closed
2013-00001168,Jun  9 2013 02:56:08:000AM,Jun  9 2013 02:29:00:000AM,Jun  9 2013 03:05:00:000AM,626 UNIVERSITY PL,,Suspicious Circumstances,,Open
2013-00001169,Jun  9 2013 10:18:42:000AM,Jun  9 2013 10:00:00:000AM,Jun  9 2013 11:10:00:000AM, 1800 BLOCK CAMPUS DR ,,Traffic Arrest,Operate Uninsured Motor Vehicle,Open
2013-00001169,Jun  9 2013 10:18:42:000AM,Jun  9 2013 10:00:00:000AM,Jun  9 2013 11:10:00:000AM, 1800 BLOCK CAMPUS DR ,,Traffic Arrest,Misdemeanor Driving with Suspended or Revoked License,Open
2013-00001170,Jun  9 2013 04:55:41:000PM,Jun  9 2013 01:00:00:000AM,Jun  9 2013 04:45:00:000PM,2133 SHERIDAN RD,,Theft,Theft $500 and Under,Open
2013-00001172,Jun 10 2013 12:07:34:000AM,Jun  9 2013 11:47:00:000PM,Jun 10 2013 12:05:00:000AM, SHERIDAN RD,,Service to Other Agency,,Closed
2013-00001174,Jun 10 2013 02:58:39:000AM,Jun  9 2013 08:00:00:000PM,Jun 10 2013 03:07:00:000AM,1819 HINMAN AVE,,Property Lost,,Closed
2013-00001175,Jun 10 2013 03:02:10:000AM,Jun 10 2013 02:32:00:000AM,Jun 10 2013 03:00:00:000AM,2121 SHERIDAN RD,,Service to Other Agency,,Closed
2013-00001178,Jun 10 2013 09:40:07:000AM,Jun 10 2013 09:28:00:000AM,Jun 10 2013 09:45:00:000AM,2220 CAMPUS DR,,Public Contact,,Closed
2013-00001180,Jun 10 2013 04:04:02:000PM,Jun 10 2013 09:00:00:000AM,Jun 10 2013 11:00:00:000AM,1970 CAMPUS DR,,Property Lost,,Closed
2013-00001183,Jun 11 2013 01:45:17:000PM,Jun 11 2013 01:30:00:000PM,Jun 11 2013 02:00:00:000PM, 1800 BLOCK OF CHICAGO AVE ,,Service to Other Agency,,Closed
2013-00001184,Jun 11 2013 02:04:54:000PM,Jun  6 2013 03:00:00:000PM,Jun 10 2013 09:00:00:000AM,2205 TECH DR,,Theft,Theft Over $500,Open
2013-00001185,Jun 11 2013 07:03:00:000PM,Jun 11 2013 06:58:00:000PM,Jun 11 2013 07:05:00:000PM,1723 SHERMAN AVE,,Public Contact,Panhandling (Aggressive) by Blocking Path,Closed
2013-00001186,Jun 11 2013 09:09:47:000PM,Jun 11 2013 09:01:00:000PM,Jun 11 2013 09:09:00:000PM,800 CHURCH ST,,Public Contact,,Closed
2013-00001187,Jun 12 2013 07:06:00:000AM,Jun 12 2013 07:05:00:000AM,Jun 12 2013 07:15:00:000AM,2311 CAMPUS DR,,Public Service,,Open
2013-00001195,Jun 13 2013 09:16:00:000AM,Jun 12 2013 09:00:00:000AM,Jun 12 2013 04:00:00:000PM,2200 CAMPUS DR,,Hit and Run,Hit and Run,Closed
2013-00001197,Jun 13 2013 12:55:44:000PM,May 30 2013 05:00:00:000PM,Jun  2 2013 12:00:00:000PM, 2400 BLOCK SHERIDAN RD ,,Property Lost,,Closed
2013-00001200,Jun 13 2013 11:56:20:000PM,Jun 13 2013 11:37:00:000PM,Jun 13 2013 11:47:00:000PM,1105 SIMPSON ST,,Public Contact,,Closed
2013-00001202,Jun 14 2013 05:24:04:000AM,Jun 14 2013 03:53:00:000AM,Jun 14 2013 04:33:00:000AM,1703 RIDGE AVE,,Service to Other Agency,,Closed
2013-00001203,Jun 14 2013 08:12:12:000AM,Jun 14 2013 07:00:00:000AM,Jun 14 2013 07:00:00:000AM,1800 SHERIDAN RD,,"Accident, personal injury",,Closed
2013-00001204,Jun 14 2013 08:54:48:000AM,May 10 2013 12:00:00:000PM,Jun 11 2013 05:00:00:000PM, 2300 BLOCK SHERIDAN RD ,,Theft,Theft $500 and Under,Open
2013-00001207,Jun 14 2013 12:55:17:000PM,Jun 14 2013 12:05:00:000PM,Jun 14 2013 12:45:00:000PM,1700 JUDSON AVE,,Traffic Arrest,Improper Turn,Closed
2013-00001207,Jun 14 2013 12:55:17:000PM,Jun 14 2013 12:05:00:000PM,Jun 14 2013 12:45:00:000PM,1700 JUDSON AVE,,Traffic Arrest,No Driver's License,Closed
2013-00001208,Jun 14 2013 01:52:08:000PM,Jun 14 2013 01:23:00:000PM,Jun 14 2013 02:37:00:000PM,1630 CHICAGO AVE,,Public Service,,Closed
2013-00001209,Jun 14 2013 02:59:10:000PM,May 29 2013 09:00:00:000PM,Jun 10 2013 06:00:00:000PM,2305 SHERIDAN RD,,Theft,Theft Over $500,Closed
2013-00001211,Jun 14 2013 11:13:13:000PM,Jun 14 2013 11:05:00:000PM,Jun 14 2013 11:15:00:000PM,1100 NOYES ST,,Public Contact,,Closed
2013-00001212,Jun 15 2013 03:52:21:000AM,Jun 15 2013 03:27:00:000AM,Jun 15 2013 03:45:00:000AM, 2400 BLK SHERIDAN RD ,,Service to Other Agency,,Closed
2013-00001213,Jun 15 2013 04:07:22:000AM,Jun 15 2013 03:53:00:000AM,Jun 15 2013 04:06:00:000AM,1018 GARNETT PL,,Service to Other Agency,,Closed
2013-00001214,Jun 15 2013 05:36:57:000AM,Jun 13 2013 04:31:00:000AM,Jun 15 2013 04:46:00:000AM,1880 CAMPUS DR,,Public Service,,Closed
2013-00001215,Jun 15 2013 05:49:56:000AM,Jun 15 2013 01:15:00:000AM,Jun 15 2013 01:17:00:000AM, 1820 CHICAGO AVE ,,Suspicious Circumstances,,Referred
2013-00001216,Jun 15 2013 08:35:03:000AM,Jun 15 2013 08:19:00:000AM,Jun 15 2013 08:21:00:000AM,2400 SHERIDAN RD,,Traffic Arrest,Operate Uninsured Motor Vehicle,Open
2013-00001216,Jun 15 2013 08:35:03:000AM,Jun 15 2013 08:19:00:000AM,Jun 15 2013 08:21:00:000AM,2400 SHERIDAN RD,,Traffic Arrest,No Driver's License,Open
2013-00001217,Jun 15 2013 10:34:28:000AM,Jun 15 2013 09:59:00:000AM,Jun 15 2013 10:30:00:000AM,1915 MAPLE AVE,,General non-criminal,,Closed
2013-00001219,Jun 15 2013 09:52:19:000PM,Jun 15 2013 09:40:00:000PM,Jun 15 2013 09:58:00:000PM, 1501 CENTRAL AVE ,,Suspicious Circumstances,,Open
2013-00001220,Jun 16 2013 02:02:24:000AM,Jun 16 2013 12:17:00:000AM,Jun 16 2013 02:00:00:000AM,1855 SHERIDAN RD,,Public Service,,Closed
2013-00001222,Jun 16 2013 08:22:25:000AM,Jun 16 2013 08:21:00:000AM,Jun 16 2013 08:30:00:000AM, LINCOLN ST,,Service to Other Agency,,Closed
2013-00001223,Jun 17 2013 09:05:02:000AM,Jun 17 2013 08:49:00:000AM,Jun 17 2013 08:55:00:000AM, RIDGE AVE,,Service to Other Agency,All  Disorderly Conduct,Closed
2013-00001224,Jun 17 2013 11:45:59:000AM,Jun 17 2013 10:15:00:000AM,Jun 17 2013 10:40:00:000AM,2311 CAMPUS DR,,Public Contact,,Referred to Evanston PD
2013-00001225,Jun 17 2013 01:06:52:000PM,Jun 17 2013 12:47:00:000PM,Jun 17 2013 12:55:00:000PM,1800 SHERMAN AVE,,Service to Other Agency,All  Disorderly Conduct,Closed
2013-00001226,Jun 17 2013 06:26:02:000PM,Jun 17 2013 06:09:00:000PM,Jun 17 2013 06:09:00:000PM, 2300 RIDGE AVE AVE ,,Traffic Arrest,Misdemeanor Driving with Suspended or Revoked License,Closed
2013-00001226,Jun 17 2013 06:26:02:000PM,Jun 17 2013 06:09:00:000PM,Jun 17 2013 06:09:00:000PM, 2300 RIDGE AVE AVE ,,Traffic Arrest,Improper Parking on Roadway,Closed
2013-00001227,Jun 17 2013 06:34:52:000PM,Jun 17 2013 06:36:00:000PM,Jun 17 2013 06:36:00:000PM,1819 HINMAN AVE,,Public Service,,Closed
2013-00001232,Jun 18 2013 09:11:44:000AM,Jun 18 2013 08:33:00:000AM,Jun 18 2013 09:10:00:000AM,2220 CAMPUS DR,,Valid alarm activation,,Closed
2013-00001235,Jun 18 2013 12:17:49:000PM,Jun 17 2013 09:35:00:000PM,Jun 17 2013 10:45:00:000PM, 1600 BENSON ST ,,Service to Other Agency,,Closed
2013-00001237,Jun 18 2013 03:57:54:000PM,Jun 18 2013 07:09:00:000AM,Jun 18 2013 03:40:00:000PM,1949 CAMPUS DR,,Theft,Theft $500 and Under,Open
2013-00001238,Jun 18 2013 05:24:59:000PM,Jun 18 2013 05:34:00:000PM,Jun 18 2013 05:50:00:000PM,2311 CAMPUS DR,,Public Service,,Closed
2013-00001239,Jun 19 2013 03:58:30:000AM,Jun 19 2013 03:25:00:000AM,Jun 19 2013 05:00:00:000AM,1870 CAMPUS DR,,Suspicious Person(s),Instate Warrant,Closed
2013-00001241,Jun 19 2013 08:16:52:000AM,Jun 19 2013 08:16:00:000AM,Jun 19 2013 08:36:00:000AM,2220 CAMPUS DR,,Public Service,,Closed
2013-00001242,Jun 19 2013 09:20:29:000AM,Jun 18 2013 05:00:00:000PM,Jun 19 2013 08:00:00:000AM,2001 SHERIDAN RD,,Larceny - theft,Theft $500 and Under,Open
2013-00001244,Jun 19 2013 11:46:11:000AM,Jun 14 2013 05:00:00:000PM,Jun 16 2013 11:00:00:000AM,2245 SHERIDAN RD,,Theft,Theft $500 and Under,Closed
2013-00001245,Jun 19 2013 12:14:33:000PM,Dec 12 2010 08:00:00:000AM,Dec 17 2010 02:00:00:000PM,2335 SHERIDAN RD,,General non-criminal,,Closed
2013-00001246,Jun 19 2013 01:58:52:000PM,Jun 19 2013 01:00:00:000PM,Jun 19 2013 01:00:00:000PM,1819 HINMAN AVE,,Service to Other Agency,,Closed
2013-00001247,Jun 19 2013 02:24:00:000PM,Jun 19 2013 01:15:00:000PM,Jun 19 2013 02:27:00:000PM,1819 HINMAN AVE,,Service to Other Agency,,Closed
2013-00001248,Jun 19 2013 08:05:32:000PM,Jun 19 2013 09:00:00:000AM,Jun 19 2013 05:00:00:000PM,1801 HINMAN AVE,,Hit and Run,,Closed
2013-00001250,Jun 20 2013 12:36:26:000AM,Jun 20 2013 12:12:00:000AM,Jun 20 2013 12:35:00:000AM,822 HAMLIN ST,,Service to Other Agency,Noise Prohibition of Loud Radio Type Music 2300 to 0700,Closed
2013-00001251,Jun 20 2013 01:06:57:000AM,Jun 20 2013 12:42:00:000AM,Jun 20 2013 01:30:00:000AM, 1700 BLK RIDGE AVE ,,Service to Other Agency,,Closed
2013-00001252,Jun 20 2013 01:09:21:000AM,Jun 20 2013 12:50:00:000AM,Jun 20 2013 01:13:00:000AM,2303 RIDGE AVE,,Service to Other Agency,Noise Prohibition of Loud Radio Type Music 2300 to 0700,Closed
2013-00001253,Jun 20 2013 02:05:03:000AM,Jun 20 2013 01:20:00:000AM,Jun 20 2013 01:50:00:000AM,1103 SIMPSON ST,,Service to Other Agency,Noise Prohibition (Loud Continued),Closed
2013-00001253,Jun 20 2013 02:05:03:000AM,Jun 20 2013 01:20:00:000AM,Jun 20 2013 01:50:00:000AM,1103 SIMPSON ST,,Service to Other Agency,D.C. Resists or Obstructs the Performance of the Police,Closed
2013-00001258,Jun 20 2013 06:59:04:000PM,Jun 20 2013 06:38:00:000PM,Jun 20 2013 06:55:00:000PM,405 CHURCH ST,,Public Contact,,Closed
2013-00001260,Jun 20 2013 09:09:34:000PM,Jun 20 2013 09:09:00:000PM,Jun 20 2013 09:19:00:000PM,650 EMERSON ST,,"Accident, personal injury",,Closed
2013-00001261,Jun 21 2013 12:12:33:000AM,Jun 21 2013 12:07:00:000AM,Jun 21 2013 12:12:00:000AM,640 LINCOLN ST,,Security Building,,Closed
2013-00001262,Jun 21 2013 07:47:34:000AM,Jun 21 2013 07:34:00:000AM,Jun 21 2013 08:28:00:000AM,2190 CAMPUS DR,,Trespass,Criminal Trespass to land,Closed
2013-00001263,Jun 21 2013 09:15:12:000AM,Jun 21 2013 09:10:00:000AM,Jun 21 2013 09:15:00:000AM,1501 CENTRAL ST,,"Accident, personal injury",,Closed
2013-00001264,Jun 21 2013 10:14:11:000AM,Jun 21 2013 10:10:00:000AM,Jun 21 2013 10:14:00:000AM,1501 CENTRAL ST,,Public Service,,Closed
2013-00001267,Jun 21 2013 11:58:57:000AM,Jun 21 2013 11:20:00:000AM,Jun 21 2013 11:29:00:000AM,1501 CENTRAL ST,,Public Service,,Closed
2013-00001268,Jun 21 2013 10:39:55:000PM,Jun 21 2013 10:31:00:000PM,Jun 21 2013 10:45:00:000PM,1856 SHERIDAN RD,,Public Contact,,Closed
2013-00001271,Jun 22 2013 11:46:00:000AM,Jun 22 2013 01:20:00:000PM,Jun 22 2013 01:40:00:000PM,1501 CENTRAL ST,,"Accident, personal injury",,Closed
2013-00001272,Jun 22 2013 01:20:19:000PM,Jun 22 2013 11:15:00:000AM,Jun 22 2013 11:25:00:000AM,2220 CAMPUS DR,,Security Building,,Closed
2013-00001273,Jun 22 2013 01:37:53:000PM,Jun 22 2013 01:37:00:000PM,Jun 22 2013 01:49:00:000PM,1501 CENTRAL ST,,"Accident, personal injury",,Closed
2013-00001277,Jun 23 2013 08:36:58:000AM,Jun 22 2013 10:15:00:000PM,Jun 23 2013 08:31:00:000AM,1501 CENTRAL ST,,Damage property,Criminal Trespass to land,Open
2013-00001277,Jun 23 2013 08:36:58:000AM,Jun 22 2013 10:15:00:000PM,Jun 23 2013 08:31:00:000AM,1501 CENTRAL ST,,Damage property,Criminal Defacement,Open
2013-00001279,Jun 23 2013 10:39:33:000PM,Jun 23 2013 08:00:00:000PM,Jun 23 2013 09:54:00:000PM,619 CLARK ST,,Hit and Run,Hit and Run,Closed
2013-00001283,Jun 24 2013 11:34:12:000AM,Jun 24 2013 11:05:00:000AM,Jun 24 2013 11:15:00:000AM,1819 HINMAN AVE,,Property Lost,,Closed
2013-00001285,Jun 24 2013 02:43:00:000PM,Jun 24 2013 01:00:00:000PM,Jun 24 2013 01:30:00:000PM,1970 CAMPUS DR,,Property Lost,,Closed
2013-00001287,Jun 24 2013 07:09:02:000PM,Jun 24 2013 07:00:00:000PM,Jun 24 2013 07:11:00:000PM,2300 RIDGE AVE,,Service to Other Agency,,Referred to Evanston PD
2013-00001295,Jun 27 2013 12:36:52:000AM,Jun 27 2013 12:36:00:000AM,Jun 27 2013 12:45:00:000AM,1725 ORRINGTON AVE,,Public Contact,,Closed
2013-00001296,Jun 27 2013 09:10:46:000AM,Jun 27 2013 09:08:00:000AM,Jun 27 2013 09:23:00:000AM,1999 CAMPUS DR,,Public Service,,Closed
2013-00001297,Jun 27 2013 02:24:00:000PM,Jun 27 2013 08:30:00:000AM,Jun 27 2013 10:30:00:000AM,616 NOYES ST,,Damage property,,Closed
2013-00001298,Jun 27 2013 11:21:20:000PM,Jun 27 2013 10:52:00:000PM,Jun 27 2013 11:05:00:000PM,2245 SHERIDAN RD,,Theft,Theft of Lost Property,Closed
2013-00001299,Jun 28 2013 08:33:35:000AM,Jun 26 2013 04:00:00:000PM,Jun 28 2013 07:00:00:000AM, 2400 BLOCK OF SHERIDAN RD ,,Theft,Theft $500 and Under,Open
